Region,Segment,Category,Sub-Category,YearMonth,Budget
East,Consumer,Office Supplies,Storage,2023-09,1541.87
East,Consumer,Office Supplies,Storage,2023-11,1164.1
East,Consumer,Office Supplies,Storage,2023-12,857.47
East,Consumer,Office Supplies,Storage,2024-02,356.04
East,Consumer,Office Supplies,Storage,2024-03,340.15
East,Consumer,Office Supplies,Storage,2024-04,667.29
East,Consumer,Office Supplies,Storage,2024-05,2399.43
East,Consumer,Office Supplies,Storage,2024-06,1933.46
East,Consumer,Office Supplies,Storage,2024-08,1753.12
East,Consumer,Office Supplies,Storage,2024-09,851.31
East,Consumer,Office Supplies,Storage,2024-10,35.74
East,Consumer,Office Supplies,Storage,2024-11,455.75
East,Consumer,Office Supplies,Storage,2024-12,1484.8
East,Consumer,Office Supplies,Storage,2025-02,243.42
East,Consumer,Office Supplies,Storage,2025-03,218.68
East,Consumer,Office Supplies,Storage,2025-04,16.53
East,Consumer,Office Supplies,Storage,2025-05,259.9
East,Consumer,Office Supplies,Storage,2025-06,797.48
East,Consumer,Office Supplies,Storage,2025-07,789.16
East,Consumer,Office Supplies,Storage,2025-08,24.99
East,Consumer,Office Supplies,Storage,2025-09,99.29
East,Consumer,Office Supplies,Storage,2025-10,106.95
East,Consumer,Office Supplies,Storage,2025-11,382.8
East,Consumer,Office Supplies,Storage,2025-12,978.05
East,Consumer,Office Supplies,Supplies,2022-03,16.88
East,Consumer,Office Supplies,Supplies,2022-05,4.66
East,Consumer,Office Supplies,Supplies,2022-08,96.95
East,Consumer,Office Supplies,Supplies,2022-11,363.41
East,Consumer,Office Supplies,Supplies,2023-05,434.94
East,Consumer,Office Supplies,Supplies,2023-09,785.74
East,Consumer,Office Supplies,Supplies,2023-11,47.46
East,Consumer,Office Supplies,Supplies,2023-12,7.61
East,Consumer,Office Supplies,Supplies,2024-04,920.45
East,Consumer,Office Supplies,Supplies,2024-05,66.75
East,Consumer,Office Supplies,Supplies,2024-06,977.05
East,Consumer,Office Supplies,Supplies,2024-07,15.83
East,Consumer,Office Supplies,Supplies,2024-09,37.96
East,Consumer,Office Supplies,Supplies,2024-11,16.95
East,Consumer,Office Supplies,Supplies,2024-12,16.57
East,Consumer,Office Supplies,Supplies,2025-02,23.77
East,Consumer,Office Supplies,Supplies,2025-04,186.78
East,Consumer,Office Supplies,Supplies,2025-05,19.51
East,Consumer,Office Supplies,Supplies,2025-07,42.44
East,Consumer,Office Supplies,Supplies,2025-08,62.34
East,Consumer,Office Supplies,Supplies,2025-09,5293.99
East,Consumer,Office Supplies,Supplies,2025-12,92.58
East,Consumer,Technology,Accessories,2022-03,441.63
East,Consumer,Technology,Accessories,2022-06,171.08
East,Consumer,Technology,Accessories,2022-07,232.35
East,Consumer,Technology,Accessories,2022-08,215.7
East,Consumer,Technology,Accessories,2022-09,730.28
East,Consumer,Technology,Accessories,2022-10,381.63
East,Consumer,Technology,Accessories,2022-11,173.24
East,Consumer,Technology,Accessories,2022-12,488.7
East,Consumer,Technology,Accessories,2023-02,58.1
East,Consumer,Technology,Accessories,2023-03,16.41
East,Consumer,Technology,Accessories,2023-04,166.0
East,Consumer,Technology,Accessories,2023-05,30.31
East,Consumer,Technology,Accessories,2023-07,2179.58
East,Consumer,Technology,Accessories,2023-08,325.69
East,Consumer,Technology,Accessories,2023-09,1561.61
East,Consumer,Technology,Accessories,2023-10,510.71
East,Consumer,Technology,Accessories,2023-11,2749.39
East,Consumer,Technology,Accessories,2023-12,5631.34
East,Consumer,Technology,Accessories,2024-02,77.85
East,Consumer,Technology,Accessories,2024-03,72.98
East,Consumer,Technology,Accessories,2024-05,1053.96
East,Consumer,Technology,Accessories,2024-06,342.3
East,Consumer,Technology,Accessories,2024-09,625.64
East,Consumer,Technology,Accessories,2024-10,114.78
East,Consumer,Technology,Accessories,2024-11,243.5
East,Consumer,Technology,Accessories,2024-12,228.52
East,Consumer,Technology,Accessories,2025-01,67.41
East,Consumer,Technology,Accessories,2025-03,570.06
East,Consumer,Technology,Accessories,2025-04,25.08
East,Consumer,Technology,Accessories,2025-05,261.1
East,Consumer,Technology,Accessories,2025-06,905.07
East,Consumer,Technology,Accessories,2025-07,721.31
East,Consumer,Technology,Accessories,2025-08,20.57
East,Consumer,Technology,Accessories,2025-09,2003.5
East,Consumer,Technology,Accessories,2025-10,573.26
East,Consumer,Technology,Accessories,2025-11,498.69
East,Consumer,Technology,Accessories,2025-12,503.17
East,Consumer,Technology,Copiers,2022-05,1977.92
East,Consumer,Technology,Copiers,2022-07,614.78
East,Consumer,Technology,Copiers,2022-12,2001.64
East,Consumer,Technology,Copiers,2023-05,2799.47
East,Consumer,Technology,Copiers,2023-09,1339.58
East,Consumer,Technology,Copiers,2024-05,9644.19
East,Consumer,Technology,Copiers,2024-07,1580.8
East,Consumer,Technology,Copiers,2024-11,1428.26
East,Consumer,Technology,Copiers,2025-07,646.28
East,Consumer,Technology,Copiers,2025-11,12440.11
East,Consumer,Technology,Machines,2022-06,293.98
East,Consumer,Technology,Machines,2022-09,2711.47
East,Consumer,Technology,Machines,2022-10,119.94
East,Consumer,Technology,Machines,2022-12,7828.15
East,Consumer,Technology,Machines,2023-04,1496.37
East,Consumer,Technology,Machines,2023-07,494.1
East,Consumer,Technology,Machines,2023-09,712.48
East,Consumer,Technology,Machines,2023-12,2487.11
East,Consumer,Technology,Machines,2024-03,4542.2
East,Consumer,Technology,Machines,2024-05,4080.3
East,Consumer,Technology,Machines,2024-06,1363.13
East,Consumer,Technology,Machines,2024-11,4803.04
East,Consumer,Technology,Machines,2025-09,873.87
East,Consumer,Technology,Phones,2022-01,116.08
East,Consumer,Technology,Phones,2022-04,19.12
East,Consumer,Technology,Phones,2022-05,834.35
East,Consumer,Technology,Phones,2022-06,3342.28
East,Consumer,Technology,Phones,2022-07,281.46
East,Consumer,Technology,Phones,2022-09,3023.19
East,Consumer,Technology,Phones,2022-11,11807.99
East,Consumer,Technology,Phones,2022-12,334.19
East,Consumer,Technology,Phones,2023-01,606.87
East,Consumer,Technology,Phones,2023-02,1036.07
East,Consumer,Technology,Phones,2023-04,975.04
East,Consumer,Technology,Phones,2023-05,469.83
East,Consumer,Technology,Phones,2023-06,126.97
East,Consumer,Technology,Phones,2023-07,434.89
East,Consumer,Technology,Phones,2023-08,1256.2
East,Consumer,Technology,Phones,2023-09,1071.44
East,Consumer,Technology,Phones,2023-10,762.38
East,Consumer,Technology,Phones,2023-11,3028.04
East,Consumer,Technology,Phones,2023-12,4216.51
East,Consumer,Technology,Phones,2024-02,77.72
East,Consumer,Technology,Phones,2024-03,1012.05
East,Consumer,Technology,Phones,2024-04,257.62
East,Consumer,Technology,Phones,2024-05,853.82
East,Consumer,Technology,Phones,2024-06,98.39
East,Consumer,Technology,Phones,2024-07,696.94
East,Consumer,Technology,Phones,2024-08,385.3
East,Consumer,Technology,Phones,2024-09,487.44
East,Consumer,Technology,Phones,2024-10,280.79
East,Consumer,Technology,Phones,2024-11,2258.65
East,Consumer,Technology,Phones,2024-12,425.56
East,Consumer,Technology,Phones,2025-01,687.42
East,Consumer,Technology,Phones,2025-03,1359.38
East,Consumer,Technology,Phones,2025-05,567.81
East,Consumer,Technology,Phones,2025-06,1449.67
East,Consumer,Technology,Phones,2025-07,3470.23
East,Consumer,Technology,Phones,2025-09,2536.05
East,Consumer,Technology,Phones,2025-10,484.37
East,Consumer,Technology,Phones,2025-11,3484.85
East,Consumer,Technology,Phones,2025-12,2779.99
East,Corporate,Furniture,Bookcases,2022-01,51.14
East,Corporate,Furniture,Bookcases,2022-03,260.45
East,Corporate,Furniture,Bookcases,2022-11,1662.16
East,Corporate,Furniture,Bookcases,2022-12,2154.0
East,Corporate,Furniture,Bookcases,2023-01,422.43
East,Corporate,Furniture,Bookcases,2023-06,562.28
East,Corporate,Furniture,Bookcases,2023-09,432.24
East,Corporate,Furniture,Bookcases,2023-11,5163.2
East,Corporate,Furniture,Bookcases,2024-01,160.7
East,Corporate,Furniture,Bookcases,2024-07,567.31
East,Corporate,Furniture,Bookcases,2024-08,145.75
East,Corporate,Furniture,Bookcases,2024-10,1195.31
East,Corporate,Furniture,Bookcases,2024-12,93.81
East,Corporate,Furniture,Bookcases,2025-03,442.91
East,Corporate,Furniture,Bookcases,2025-05,123.21
East,Corporate,Furniture,Bookcases,2025-06,611.2
East,Corporate,Furniture,Bookcases,2025-12,559.04
East,Corporate,Furniture,Chairs,2022-07,908.23
East,Corporate,Furniture,Chairs,2022-08,1104.28
East,Corporate,Furniture,Chairs,2022-09,1606.51
East,Corporate,Furniture,Chairs,2022-10,305.17
East,Corporate,Furniture,Chairs,2022-11,642.6
East,Corporate,Furniture,Chairs,2022-12,1131.09
East,Corporate,Furniture,Chairs,2023-02,91.65
East,Corporate,Furniture,Chairs,2023-03,90.61
East,Corporate,Furniture,Chairs,2023-04,117.14
East,Corporate,Furniture,Chairs,2023-05,294.97
East,Corporate,Furniture,Chairs,2023-06,1515.54
East,Corporate,Furniture,Chairs,2023-08,531.58
East,Corporate,Furniture,Chairs,2023-10,337.35
East,Corporate,Furniture,Chairs,2023-11,2133.81
East,Corporate,Furniture,Chairs,2023-12,1190.37
East,Corporate,Furniture,Chairs,2024-03,422.14
East,Corporate,Furniture,Chairs,2024-04,712.38
East,Corporate,Furniture,Chairs,2024-06,453.66
East,Corporate,Furniture,Chairs,2024-07,626.87
East,Corporate,Furniture,Chairs,2024-11,720.67
East,Corporate,Furniture,Chairs,2024-12,1904.24
East,Corporate,Furniture,Chairs,2025-01,188.28
East,Corporate,Furniture,Chairs,2025-03,184.16
East,Corporate,Furniture,Chairs,2025-05,437.46
East,Corporate,Furniture,Chairs,2025-06,784.97
East,Corporate,Furniture,Chairs,2025-07,150.69
East,Corporate,Furniture,Chairs,2025-08,2135.41
East,Corporate,Furniture,Chairs,2025-09,2040.76
East,Corporate,Furniture,Chairs,2025-10,264.65
East,Corporate,Furniture,Chairs,2025-11,1557.72
East,Corporate,Furniture,Chairs,2025-12,561.69
East,Corporate,Furniture,Furnishings,2022-01,52.96
East,Corporate,Furniture,Furnishings,2022-05,140.42
East,Corporate,Furniture,Furnishings,2022-07,122.83
East,Corporate,Furniture,Furnishings,2022-08,11.54
East,Corporate,Furniture,Furnishings,2022-09,273.84
East,Corporate,Furniture,Furnishings,2022-10,138.42
East,Corporate,Furniture,Furnishings,2022-11,661.01
East,Corporate,Furniture,Furnishings,2022-12,149.22
East,Corporate,Furniture,Furnishings,2023-01,55.95
East,Corporate,Furniture,Furnishings,2023-03,28.8
East,Corporate,Furniture,Furnishings,2023-04,61.34
East,Corporate,Furniture,Furnishings,2023-05,97.24
East,Corporate,Furniture,Furnishings,2023-07,662.98
East,Corporate,Furniture,Furnishings,2023-08,317.74
East,Corporate,Furniture,Furnishings,2023-09,226.07
East,Corporate,Furniture,Furnishings,2023-11,85.3
East,Corporate,Furniture,Furnishings,2023-12,734.26
East,Corporate,Furniture,Furnishings,2024-01,115.24
East,Corporate,Furniture,Furnishings,2024-02,200.2
East,Corporate,Furniture,Furnishings,2024-04,9.02
East,Corporate,Furniture,Furnishings,2024-05,459.15
East,Corporate,Furniture,Furnishings,2024-06,36.09
East,Corporate,Furniture,Furnishings,2024-07,183.4
East,Corporate,Furniture,Furnishings,2024-09,871.52
East,Corporate,Furniture,Furnishings,2024-10,1375.1
East,Corporate,Furniture,Furnishings,2024-11,416.09
East,Corporate,Furniture,Furnishings,2024-12,280.35
East,Corporate,Furniture,Furnishings,2025-01,59.53
East,Corporate,Furniture,Furnishings,2025-04,181.37
East,Corporate,Furniture,Furnishings,2025-05,1075.1
East,Corporate,Furniture,Furnishings,2025-06,74.28
East,Corporate,Furniture,Furnishings,2025-07,327.47
East,Corporate,Furniture,Furnishings,2025-08,130.09
East,Corporate,Furniture,Furnishings,2025-09,113.53
East,Corporate,Furniture,Furnishings,2025-10,1078.03
East,Corporate,Furniture,Furnishings,2025-11,535.75
East,Corporate,Furniture,Furnishings,2025-12,860.35
East,Corporate,Furniture,Tables,2022-03,2821.57
East,Corporate,Furniture,Tables,2022-06,1138.49
East,Corporate,Furniture,Tables,2022-07,69.5
East,Corporate,Furniture,Tables,2022-09,529.94
East,Corporate,Furniture,Tables,2022-10,1634.95
East,Corporate,Furniture,Tables,2022-12,778.21
East,Corporate,Furniture,Tables,2023-02,460.37
East,Corporate,Furniture,Tables,2023-07,204.21
East,Corporate,Furniture,Tables,2023-08,250.24
East,Corporate,Furniture,Tables,2023-09,520.19
East,Corporate,Furniture,Tables,2023-12,1742.69
East,Corporate,Furniture,Tables,2024-01,306.17
East,Corporate,Furniture,Tables,2024-06,748.76
East,Corporate,Furniture,Tables,2024-08,248.51
East,Corporate,Furniture,Tables,2024-10,789.9
East,Corporate,Furniture,Tables,2024-11,331.77
East,Corporate,Furniture,Tables,2024-12,831.02
East,Corporate,Furniture,Tables,2025-04,943.16
East,Corporate,Furniture,Tables,2025-05,342.78
East,Corporate,Furniture,Tables,2025-06,354.41
East,Corporate,Furniture,Tables,2025-08,1627.68
East,Corporate,Furniture,Tables,2025-09,289.8
East,Corporate,Furniture,Tables,2025-10,1241.36
East,Corporate,Office Supplies,Appliances,2022-05,297.25
East,Corporate,Office Supplies,Appliances,2022-08,171.98
East,Corporate,Office Supplies,Appliances,2022-09,1145.49
East,Corporate,Office Supplies,Appliances,2022-11,93.26
East,Corporate,Office Supplies,Appliances,2022-12,2036.85
East,Corporate,Office Supplies,Appliances,2023-03,11.75
East,Corporate,Office Supplies,Appliances,2023-04,40.97
East,Corporate,Office Supplies,Appliances,2023-08,79.32
East,Corporate,Office Supplies,Appliances,2023-09,238.26
East,Corporate,Office Supplies,Appliances,2024-05,33.67
East,Corporate,Office Supplies,Appliances,2024-06,418.83
East,Corporate,Office Supplies,Appliances,2024-07,1027.81
East,Corporate,Office Supplies,Appliances,2024-08,1530.55
East,Corporate,Office Supplies,Appliances,2024-10,76.89
East,Corporate,Office Supplies,Appliances,2024-11,130.6
East,Corporate,Office Supplies,Appliances,2024-12,617.43
East,Corporate,Office Supplies,Appliances,2025-04,96.86
East,Corporate,Office Supplies,Appliances,2025-05,386.72
East,Corporate,Office Supplies,Appliances,2025-06,16.59
East,Corporate,Office Supplies,Appliances,2025-09,14.36
East,Corporate,Office Supplies,Appliances,2025-10,2.62
East,Corporate,Office Supplies,Appliances,2025-11,3404.49
East,Corporate,Office Supplies,Appliances,2025-12,315.84
East,Corporate,Office Supplies,Art,2022-03,9.08
East,Corporate,Office Supplies,Art,2022-04,25.96
East,Corporate,Office Supplies,Art,2022-05,42.36
East,Corporate,Office Supplies,Art,2022-07,16.94
East,Corporate,Office Supplies,Art,2022-08,22.56
East,Corporate,Office Supplies,Art,2022-09,21.07
East,Corporate,Office Supplies,Art,2022-11,69.44
East,Corporate,Office Supplies,Art,2022-12,161.25
East,Corporate,Office Supplies,Art,2023-01,92.4
East,Corporate,Office Supplies,Art,2023-02,15.01
East,Corporate,Office Supplies,Art,2023-04,7.19
East,Corporate,Office Supplies,Art,2023-07,16.12
East,Corporate,Office Supplies,Art,2023-09,8.14
East,Corporate,Office Supplies,Art,2023-11,210.03
East,Corporate,Office Supplies,Art,2023-12,55.81
East,Corporate,Office Supplies,Art,2024-01,25.95
East,Corporate,Office Supplies,Art,2024-03,57.1
East,Corporate,Office Supplies,Art,2024-04,7.21
East,Corporate,Office Supplies,Art,2024-05,1.71
East,Corporate,Office Supplies,Art,2024-06,24.03
East,Corporate,Office Supplies,Art,2024-07,54.61
East,Corporate,Office Supplies,Art,2024-08,51.14
East,Corporate,Office Supplies,Art,2024-09,5.79
East,Corporate,Office Supplies,Art,2024-10,171.55
East,Corporate,Office Supplies,Art,2024-11,284.34
East,Corporate,Office Supplies,Art,2024-12,63.2
East,Corporate,Office Supplies,Art,2025-01,6.71
East,Corporate,Office Supplies,Art,2025-03,72.3
East,Corporate,Office Supplies,Art,2025-04,7.58
East,Corporate,Office Supplies,Art,2025-05,70.91
East,Corporate,Office Supplies,Art,2025-06,9.33
East,Corporate,Office Supplies,Art,2025-07,200.74
East,Corporate,Office Supplies,Art,2025-08,263.14
East,Corporate,Office Supplies,Art,2025-09,57.21
East,Corporate,Office Supplies,Art,2025-10,145.64
East,Corporate,Office Supplies,Art,2025-11,161.39
East,Corporate,Office Supplies,Art,2025-12,95.37
East,Corporate,Office Supplies,Binders,2022-04,603.63
East,Corporate,Office Supplies,Binders,2022-05,29.32
East,Corporate,Office Supplies,Binders,2022-06,173.03
East,Corporate,Office Supplies,Binders,2022-07,21.81
East,Corporate,Office Supplies,Binders,2022-08,233.63
East,Corporate,Office Supplies,Binders,2022-09,49.61
East,Corporate,Office Supplies,Binders,2022-10,57.95
East,Corporate,Office Supplies,Binders,2022-11,326.88
East,Corporate,Office Supplies,Binders,2022-12,34.25
East,Corporate,Office Supplies,Binders,2023-01,12.16
East,Corporate,Office Supplies,Binders,2023-02,4.32
East,Corporate,Office Supplies,Binders,2023-03,1173.46
East,Corporate,Office Supplies,Binders,2023-04,56.29
East,Corporate,Office Supplies,Binders,2023-05,25.76
East,Corporate,Office Supplies,Binders,2023-07,342.72
East,Corporate,Office Supplies,Binders,2023-08,113.77
East,Corporate,Office Supplies,Binders,2023-09,219.95
East,Corporate,Office Supplies,Binders,2023-10,31.15
East,Corporate,Office Supplies,Binders,2023-11,389.65
East,Corporate,Office Supplies,Binders,2023-12,750.27
East,Corporate,Office Supplies,Binders,2024-01,144.93
East,Corporate,Office Supplies,Binders,2024-03,67.03
East,Corporate,Office Supplies,Binders,2024-04,48.32
East,Corporate,Office Supplies,Binders,2024-05,81.64
East,Corporate,Office Supplies,Binders,2024-06,49.71
East,Corporate,Office Supplies,Binders,2024-07,52.75
East,Corporate,Office Supplies,Binders,2024-08,185.81
East,Corporate,Office Supplies,Binders,2024-09,820.01
East,Corporate,Office Supplies,Binders,2024-10,80.11
East,Corporate,Office Supplies,Binders,2024-11,227.12
East,Corporate,Office Supplies,Binders,2024-12,3472.71
East,Corporate,Office Supplies,Binders,2025-02,42.27
East,Corporate,Office Supplies,Binders,2025-04,76.71
East,Corporate,Office Supplies,Binders,2025-05,107.7
East,Corporate,Office Supplies,Binders,2025-06,110.06
East,Corporate,Office Supplies,Binders,2025-07,15.42
East,Corporate,Office Supplies,Binders,2025-08,1514.19
East,Corporate,Office Supplies,Binders,2025-09,143.05
East,Corporate,Office Supplies,Binders,2025-10,79.27
East,Corporate,Office Supplies,Binders,2025-11,1225.27
East,Corporate,Office Supplies,Binders,2025-12,75.94
East,Corporate,Office Supplies,Envelopes,2022-04,263.88
East,Corporate,Office Supplies,Envelopes,2022-10,53.91
East,Corporate,Office Supplies,Envelopes,2022-11,127.83
East,Corporate,Office Supplies,Envelopes,2022-12,414.83
